ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,Total_Conversion,Approved_Conversion,CTR,CPC,CPM,Conversion_rate,Approved_Conversion_Rate,CPA,Cost_Per_Approved,Conversions_per_1000
1121871,1178,144669,30-34,F,2,19178,2,2.779999971,1,1,0.010428616122640526,1.3899999855,0.14495776259255397,50.0,100.0,2.779999971,2.779999971,0.05214308061320263
1121873,1178,144669,30-34,F,2,5264,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899696048632219
1121874,1178,144669,30-34,F,2,145548,28,42.37000036,2,1,0.01923763981641795,1.5132142985714285,0.29110671640970676,7.142857142857142,50.0,21.18500018,42.37000036,0.013741171297441393
1121876,1178,144669,30-34,F,2,82455,15,22.04999971,1,0,0.01819174094960888,1.4699999806666668,0.26741858844218064,6.666666666666667,0.0,22.04999971,0.0,0.012127827299739253
1121877,1178,144670,30-34,F,7,44189,7,10.31999981,2,0,0.015841046414265994,1.4742856871428571,0.23354227997918034,28.57142857142857,0.0,5.159999905,0.0,0.04526013261218855
1121878,1178,144670,30-34,F,7,45199,7,9.809999943,1,0,0.015487068297971194,1.4014285632857142,0.21704019874333502,14.285714285714285,0.0,9.809999943,0.0,0.02212438328281599
1121881,1178,144670,30-34,F,7,221843,43,63.45000076,5,0,0.019383077221278112,1.4755814130232559,0.2860130847491244,11.627906976744185,0.0,12.690000152,0.0,0.022538461885207108
1121888,1178,144671,30-34,F,66,41672,6,10.54999995,2,1,0.014398157035899407,1.758333325,0.25316759334805145,33.33333333333333,50.0,5.274999975,10.54999995,0.04799385678633135
1121889,1178,144672,35-39,F,10,127546,25,38.94000041,2,0,0.019600771486365704,1.5576000164000001,0.3053016198861587,8.0,0.0,19.470000205,0.0,0.015680617189092562
1121890,1178,144672,35-39,F,10,127865,28,38.02999961,3,1,0.02189809564775349,1.3582142717857142,0.2974230603370743,10.714285714285714,33.33333333333333,12.676666536666666,38.02999961,0.02346224533687874
1121891,1178,144672,35-39,F,10,1025327,229,314.2999983,16,2,0.022334338216003283,1.3724890755458516,0.3065363521101073,6.986899563318777,12.5,19.64374989375,157.14999915,0.015604777792840722
1121894,1178,144672,35-39,F,10,561415,124,173.76,3,0,0.022087047905738177,1.401290322580645,0.30950366484686015,2.4193548387096775,0.0,57.919999999999995,0.0,0.0053436406223560115
1121895,1178,144673,35-39,F,15,132803,25,37.32000124,2,1,0.01882487594406753,1.4928000496000002,0.2810177574301786,8.0,50.0,18.66000062,37.32000124,0.015059900755254024
1121897,1178,144673,35-39,F,15,24664,2,2.629999995,1,1,0.00810898475510866,1.3149999975,0.10663314932695427,50.0,100.0,2.629999995,2.629999995,0.0405449237755433
1121901,1178,144674,35-39,F,16,1020561,172,263.8100007,7,3,0.01685347568641169,1.5337790738372092,0.2584950832924245,4.069767441860465,42.857142857142854,37.687142957142854,87.93666689999999,0.006858972663074525
1121902,1178,144674,35-39,F,16,682143,114,177.1099993,6,2,0.016712038384913426,1.5535964850877193,0.25963764093452546,5.263157894736842,33.33333333333333,29.518333216666665,88.55499965,0.008795809676270226
1121903,1178,144674,35-39,F,16,1247717,222,343.4199994,11,4,0.017792496215087238,1.5469369342342343,0.2752386954734127,4.954954954954955,36.36363636363637,31.219999945454546,85.85499985,0.008816101728196378
1121904,1178,144674,35-39,F,16,146406,23,33.22999942,1,1,0.015709738671912353,1.4447825834782608,0.22697156824173872,4.3478260869565215,100.0,33.22999942,33.22999942,0.0068303211617010235
1121905,1178,144674,35-39,F,16,905699,161,234.6599982,4,1,0.017776325247129566,1.4575155167701863,0.2590926987884496,2.484472049689441,25.0,58.66499955,234.6599982,0.0044164783222682144
1121906,1178,144674,35-39,F,16,1184580,194,297.8299981,14,3,0.016377112563102533,1.5352061757731958,0.25142244348207804,7.216494845360824,21.428571428571427,21.273571292857145,99.27666603333334,0.011818534839352343
1121907,1178,144675,35-39,F,18,98057,20,31.00999963,1,1,0.020396300111159834,1.5504999815,0.31624462945021775,5.0,100.0,31.00999963,31.00999963,0.010198150055579919
1121917,1178,144676,35-39,F,19,238735,56,84.65999889,4,1,0.02345697111860431,1.5117856944642856,0.3546191337256791,7.142857142857142,25.0,21.1649997225,84.65999889,0.01675497937043165
1121918,1178,144676,35-39,F,19,320657,77,115.8800026,2,0,0.02401319790305529,1.5049350987012986,0.36138304356368334,2.5974025974025974,0.0,57.9400013,0.0,0.006237194260533842
1121925,1178,144678,35-39,F,21,244074,57,84.51000023,4,2,0.023353573096683792,1.4826315829824561,0.34624745048632793,7.017543859649122,50.0,21.1275000575,42.255000115,0.01638847234855003
1121928,1178,144678,35-39,F,21,39146,8,13.05999959,1,0,0.020436315332345578,1.63249994875,0.33362283732692993,12.5,0.0,13.05999959,0.0,0.025545394165431973
1121931,1178,144679,35-39,F,22,78468,15,23.64999962,1,0,0.0191160727940052,1.5766666413333332,0.3013967428760768,6.666666666666667,0.0,23.64999962,0.0,0.0127440485293368
1121933,1178,144679,35-39,F,22,325653,63,89.35000026,2,0,0.01934574531786902,1.4182539723809524,0.2743718014573795,3.1746031746031744,0.0,44.67500013,0.0,0.00614150645011715
1121935,1178,144679,35-39,F,22,66277,12,17.30000019,1,0,0.01810582856797984,1.4416666825,0.2610256980551322,8.333333333333332,0.0,17.30000019,0.0,0.015088190473316535
1121936,1178,144679,35-39,F,22,93002,16,23.33999968,1,0,0.017203931098255954,1.45874998,0.25096234145502244,6.25,0.0,23.33999968,0.0,0.010752456936409971
1121944,1178,144681,35-39,F,24,109723,27,40.9600004,1,0,0.024607420504360978,1.517037051851852,0.37330368655614593,3.7037037037037033,0.0,40.9600004,0.0,0.009113859446059622
1121948,1178,144681,35-39,F,24,118941,35,50.11000001,4,1,0.029426354242859908,1.431714286,0.4213013175439924,11.428571428571429,25.0,12.5275000025,50.11000001,0.03363011913469704
1121949,1178,144682,35-39,F,25,221576,47,66.79000068,6,1,0.02121168357583854,1.4210638442553192,0.3014315660540853,12.76595744680851,16.666666666666664,11.131666780000002,66.79000068,0.027078744990432176
1121953,1178,144682,35-39,F,25,8341,1,1.639999986,1,0,0.011988970147464332,1.639999986,0.19661910873995925,100.0,0.0,1.639999986,0.0,0.11988970147464333
1121954,1178,144682,35-39,F,25,120335,26,36.2299993,2,0,0.021606348942535422,1.3934615115384617,0.3010761565629285,7.6923076923076925,0.0,18.11499965,0.0,0.016620268417334938
1121955,1178,144683,35-39,F,26,182098,40,62.86999989,1,1,0.021966194027391844,1.57174999725,0.34525365402146097,2.5,100.0,62.86999989,62.86999989,0.005491548506847961
1121956,1178,144683,35-39,F,26,227473,52,71.58000052,1,1,0.022859855894985338,1.3765384715384614,0.3146747109327261,1.9230769230769231,100.0,71.58000052,71.58000052,0.004396126133651027
1121962,1178,144684,35-39,F,27,1050947,230,350.5099957,6,1,0.021885023697674574,1.5239565030434783,0.33351824183331796,2.608695652173913,16.666666666666664,58.41833261666667,350.5099957,0.005709136616784671
1121963,1178,144684,35-39,F,27,720859,162,213.6899986,13,5,0.0224731882379217,1.3190740654320987,0.296437997722162,8.024691358024691,38.46153846153847,16.4376922,42.73799972,0.01803403994401124
1121971,1178,144685,35-39,F,28,41111,8,10.96000016,1,0,0.019459512052735276,1.37000002,0.26659531901437566,12.5,0.0,10.96000016,0.0,0.024324390065919094
1121973,1178,144686,35-39,F,29,148616,25,37.39999962,6,4,0.016821876513968888,1.4959999848,0.2516552700920493,24.0,66.66666666666666,6.23333327,9.349999905,0.040372503633525327
1121976,1178,144686,35-39,F,29,707260,135,210.8200028,13,6,0.01908774708028165,1.5616296503703704,0.2980799179933829,9.62962962962963,46.15384615384615,16.21692329230769,35.13666713333333,0.018380793484715663
1121977,1178,144686,35-39,F,29,139596,26,42.41000032,1,1,0.018625175506461505,1.6311538584615386,0.3038052689188802,3.8461538461538463,100.0,42.41000032,42.41000032,0.007163529040946731
1121983,1178,144687,35-39,F,30,105399,22,33.19999933,2,0,0.020873063311796124,1.5090908786363635,0.31499349453030856,9.090909090909092,0.0,16.599999665,0.0,0.01897551210163284
1121994,1178,144689,35-39,F,32,222378,50,72.91000104,1,0,0.02248423854877731,1.4582000207999999,0.3278651711949923,2.0,0.0,72.91000104,0.0,0.004496847709755461
1122003,1178,144691,35-39,F,63,975792,210,293.8800011,10,4,0.021520979880958236,1.3994285766666668,0.30117074243281355,4.761904761904762,40.0,29.38800011,73.470000275,0.01024808565759916
1122004,1178,144691,35-39,F,63,579150,125,167.0499997,5,1,0.021583354916688252,1.3363999976,0.28843995458862126,4.0,20.0,33.40999994,167.0499997,0.0086333419666753
1122005,1178,144691,35-39,F,63,449588,81,123.800001,5,2,0.018016495102182443,1.528395074074074,0.2753632236625533,6.172839506172839,40.0,24.7600002,61.9000005,0.011121293272952125
1122006,1178,144691,35-39,F,63,318157,56,85.70000196,3,0,0.01760137290708675,1.5303571778571428,0.26936387368500453,5.357142857142857,0.0,28.566667319999997,0.0,0.00942930691451076
1122007,1178,144691,35-39,F,63,196967,43,65.17999971,2,1,0.02183106814847157,1.5158139467441862,0.33091837571775984,4.651162790697675,50.0,32.589999855,65.17999971,0.010153985185335616
1122011,1178,144692,35-39,F,64,158298,37,46.43000007,4,1,0.023373637064271185,1.2548648667567568,0.29330755960277455,10.81081081081081,25.0,11.6075000175,46.43000007,0.02526879682623912
1122012,1178,144692,35-39,F,64,222739,55,68.55999959,5,2,0.024692577411230182,1.2465454470909092,0.3078041994890881,9.090909090909092,40.0,13.711999918,34.279999795,0.022447797646572894
1122022,1178,144694,35-39,F,2,20780,5,8.189999938,1,0,0.024061597690086624,1.6379999876,0.39412896717998075,20.0,0.0,8.189999938,0.0,0.04812319538017324
1122027,1178,144695,35-39,F,7,128616,33,48.54999948,2,0,0.025657771972382906,1.4712121054545453,0.3774802472476208,6.0606060606060606,0.0,24.27499974,0.0,0.015550164831747215
1122039,1178,144697,40-44,F,10,258954,61,82.27999902,1,0,0.023556307297821235,1.3488524429508197,0.317739826455664,1.639344262295082,0.0,82.27999902,0.0,0.0038616897209543008
1122040,1178,144697,40-44,F,10,205289,48,71.53000104,3,0,0.02338167169210235,1.490208355,0.34843562509437914,6.25,0.0,23.84333368,0.0,0.01461354480756397
1122041,1178,144697,40-44,F,10,611601,138,191.419996,8,3,0.022563730275130353,1.387101420289855,0.31298182311670514,5.797101449275362,37.5,23.9274995,63.806665333333335,0.013080423347901654
1122043,1178,144697,40-44,F,10,947657,233,321.8700004,8,4,0.024586954984767696,1.3814163107296136,0.33964820647132876,3.4334763948497855,50.0,40.23375005,80.4675001,0.008441872956143414
1122044,1178,144697,40-44,F,10,233043,49,65.03000033,2,0,0.02102616255369181,1.3271428638775509,0.27904721587861464,4.081632653061225,0.0,32.515000165,0.0,0.008582107164772167
1122047,1178,144698,40-44,F,15,582725,142,194.8099988,9,2,0.02436826976704277,1.3719013999999998,0.3343086340898365,6.338028169014084,22.22222222222222,21.64555542222222,97.4049994,0.015444678021365137
1122052,1178,144699,40-44,F,16,265038,51,78.45999932,2,1,0.019242523713580695,1.5384313592156862,0.29603301911424024,3.9215686274509802,50.0,39.22999966,78.45999932,0.007546087730815959
1122054,1178,144699,40-44,F,16,222273,39,53.62999868,6,1,0.017545990741115652,1.3751281712820513,0.24127986161162174,15.384615384615385,16.666666666666664,8.938333113333334,53.62999868,0.0269938319094087
1122055,1178,144699,40-44,F,16,797234,170,243.7699978,4,1,0.021323726785360386,1.4339411635294117,0.3057696959738295,2.3529411764705883,25.0,60.94249945,243.7699978,0.0050173474789083254
1122056,1178,144699,40-44,F,16,925555,182,262.8899981,4,2,0.019663877349266116,1.4444505390109892,0.2840349823619342,2.197802197802198,50.0,65.722499525,131.44499905,0.004321731285552992
1122058,1178,144700,40-44,F,18,22210,3,4.050000191,1,1,0.0135074290859973,1.3500000636666665,0.18235030126069335,33.33333333333333,100.0,4.050000191,4.050000191,0.04502476361999099
1122075,1178,144703,40-44,F,21,46391,11,16.40999985,3,1,0.02371149576426462,1.4918181681818181,0.3537324017589618,27.27272727272727,33.33333333333333,5.469999949999999,16.40999985,0.06466771572072169
1122078,1178,144703,40-44,F,21,190477,42,66.38999987,1,0,0.022049906287898276,1.5807142826190475,0.3485460179969235,2.380952380952381,0.0,66.38999987,0.0,0.005249977687594828
1122079,1178,144703,40-44,F,21,25382,7,9.609999895,1,0,0.027578599007170437,1.3728571278571429,0.37861476223307855,14.285714285714285,0.0,9.609999895,0.0,0.039397998581672054
1122085,1178,144704,40-44,F,22,65726,17,22.12000012,2,0,0.025864954508109425,1.301176477647059,0.33654870401363235,11.76470588235294,0.0,11.06000006,0.0,0.030429358244834618
1122089,1178,144705,40-44,F,23,195220,51,78.06000042,1,0,0.026124372502817333,1.5305882435294116,0.39985657422395243,1.9607843137254901,0.0,78.06000042,0.0,0.0051224259809445755
1122092,1178,144705,40-44,F,23,107501,27,40.87999928,2,2,0.02511604543213552,1.5140740474074075,0.3802755256230175,7.4074074074074066,100.0,20.43999964,20.43999964,0.018604478097878158
1122101,1178,144707,40-44,F,25,197772,63,88.21000016,7,2,0.031854863175778174,1.4001587326984128,0.446018648544789,11.11111111111111,28.57142857142857,12.601428594285716,44.10500008,0.035394292417531295
1122102,1178,144707,40-44,F,25,138154,35,48.93999863,1,0,0.025334047512196534,1.3982856751428572,0.3542423572969295,2.857142857142857,0.0,48.93999863,0.0,0.0072382992891990095
1122103,1178,144707,40-44,F,25,270124,69,95.84999895,2,0,0.025543824317720752,1.3891304195652174,0.3548370339177563,2.898550724637681,0.0,47.924999475,0.0,0.00740400704861471
1122105,1178,144708,40-44,F,26,303971,77,106.9299998,11,6,0.025331363847209108,1.3887012961038963,0.35177697806698666,14.285714285714285,54.54545454545454,9.720909072727274,17.821666633333333,0.03618766263887016
1122107,1178,144708,40-44,F,26,682046,183,254.419997,4,2,0.026831034856886486,1.3902732076502733,0.37302468895059865,2.185792349726776,50.0,63.60499925,127.2099985,0.005864707072543494
1122109,1178,144708,40-44,F,26,328365,83,117.3400005,2,1,0.025276749958125868,1.4137349457831325,0.3573462473162487,2.4096385542168677,50.0,58.67000025,117.3400005,0.0060907831224399685
1122112,1178,144709,40-44,F,27,1083259,276,390.2599992,11,0,0.02547867130575421,1.413985504347826,0.36026471896379353,3.985507246376811,0.0,35.47818174545454,0.0,0.010154542911713634
1122113,1178,144709,40-44,F,27,913929,245,340.4099993,7,2,0.026807334048925026,1.3894285685714285,0.37246875774814014,2.857142857142857,28.57142857142857,48.629999899999994,170.20499965,0.007659238299692864
1122118,1178,144710,40-44,F,28,101586,24,33.47000039,2,1,0.023625302699190835,1.3945833495833335,0.3294745377315772,8.333333333333332,50.0,16.735000195,33.47000039,0.019687752249325695
1122120,1178,144710,40-44,F,28,181053,46,66.27999985,3,1,0.025406925044047873,1.4408695619565217,0.3660806495887944,6.521739130434782,33.33333333333333,22.093333283333333,66.27999985,0.01656973372437905
1122121,1178,144710,40-44,F,28,133419,35,48.18000007,2,1,0.0262331452042063,1.3765714305714285,0.3611179822214227,5.714285714285714,50.0,24.090000035,48.18000007,0.014990368688117884
1122125,1178,144711,40-44,F,29,489573,113,156.1199993,3,2,0.023081338227394076,1.381592914159292,0.31889013344281647,2.6548672566371683,66.66666666666666,52.03999976666666,78.05999965,0.006127788909927631
1122127,1178,144711,40-44,F,29,822023,194,288.3300035,6,0,0.023600312886622392,1.486237131443299,0.35075661325777985,3.0927835051546393,0.0,48.05500058333333,0.0,0.00729906584122342
1122131,1178,144712,40-44,F,30,93176,29,40.37000024,1,1,0.031123894565124068,1.3920689737931036,0.4332660796771701,3.4482758620689653,100.0,40.37000024,40.37000024,0.010732377436249677
1122138,1178,144713,40-44,F,31,47229,13,19.27999985,1,0,0.027525461051472612,1.4830769115384614,0.4082237576489022,7.6923076923076925,0.0,19.27999985,0.0,0.021173431578055856
1122139,1178,144713,40-44,F,31,92263,24,34.03000015,1,0,0.026012594431137074,1.4179166729166666,0.3688369134972849,4.166666666666666,0.0,34.03000015,0.0,0.010838581012973782
1122140,1178,144713,40-44,F,31,81551,21,29.67000008,1,0,0.025750757194884184,1.4128571466666666,0.36382141334870205,4.761904761904762,0.0,29.67000008,0.0,0.01226226533089723
1122145,1178,144714,40-44,F,32,141037,32,47.78999913,3,0,0.022689081588519323,1.4934374728125,0.33884724667994925,9.375,0.0,15.929999709999999,0.0,0.021271013989236864
1122146,1178,144714,40-44,F,32,319501,79,111.6500003,0,0,0.024726057195439136,1.4132911430379747,0.3494511763656452,0.0,0.0,0.0,0.0,0.0
1122149,1178,144715,40-44,F,36,72741,19,24.33000016,2,0,0.0261200698368183,1.2805263242105263,0.3344743701626318,10.526315789473683,0.0,12.16500008,0.0,0.02749481035454558
1122154,1178,144716,40-44,F,63,597419,135,188.5100002,2,1,0.022597205646288452,1.3963703718518519,0.3155406845112057,1.4814814814814816,50.0,94.2550001,188.5100002,0.0033477341698205116
1122157,1178,144716,40-44,F,63,98768,21,33.14000034,1,1,0.021261947189373076,1.5780952542857143,0.3355337795642313,4.761904761904762,100.0,33.14000034,33.14000034,0.010124736756844322
1122160,1178,144717,40-44,F,64,173165,41,59.85000026,1,0,0.023676840008084777,1.4597561039024392,0.34562411722923225,2.4390243902439024,0.0,59.85000026,0.0,0.00577483902636214
1122165,1178,144718,40-44,F,65,55823,13,21.10999966,1,1,0.02328789208749082,1.6238461276923077,0.378159533883883,7.6923076923076925,100.0,21.10999966,21.10999966,0.01791376314422371
1122166,1178,144718,40-44,F,65,118451,28,38.35000062,4,1,0.02363846653890638,1.3696428792857145,0.32376257372246753,14.285714285714285,25.0,9.587500155,38.35000062,0.033769237912723404
1122176,1178,144719,40-44,F,2,74424,22,30.84000027,1,1,0.029560356874126625,1.4018181940909091,0.41438246089970976,4.545454545454546,100.0,30.84000027,30.84000027,0.01343652585187574
1122177,1178,144720,40-44,F,7,47929,12,14.58999991,1,1,0.02503703394604519,1.2158333258333334,0.3044086025162219,8.333333333333332,100.0,14.58999991,14.58999991,0.02086419495503766
1122182,1178,144720,40-44,F,7,40801,12,15.91999972,0,0,0.029411043846964535,1.3266666433333334,0.3901865081738193,0.0,0.0,0.0,0.0,0.0
1122183,1178,144721,40-44,F,66,66017,17,24.22000015,1,0,0.02575094293893997,1.4247058911764707,0.36687520108456917,5.88235294117647,0.0,24.22000015,0.0,0.0151476134934941
1122189,1178,144722,45-49,F,10,725043,179,238.4000007,5,3,0.024688190907297913,1.3318435793296088,0.32880808545148354,2.793296089385475,60.0,47.68000014,79.46666689999999,0.006896142711535729
1122191,1178,144722,45-49,F,10,382776,97,132.7300007,5,1,0.025341191715259056,1.3683505226804125,0.34675632928919264,5.154639175257731,20.0,26.54600014,132.7300007,0.0130624699563191
1122192,1178,144722,45-49,F,10,548250,137,201.6000042,5,1,0.02498860009119927,1.4715328773722627,0.3677154659370725,3.64963503649635,20.0,40.32000084,201.6000042,0.009119927040583675
1122193,1178,144722,45-49,F,10,1358324,346,465.0799981,8,2,0.025472567664268614,1.3441618442196532,0.34239253528613206,2.312138728323699,25.0,58.1349997625,232.53999905,0.005889611020640142
1122197,1178,144723,45-49,F,15,662249,163,234.9399992,2,0,0.02461309869852578,1.4413496883435581,0.3547608213828937,1.2269938650306749,0.0,117.4699996,0.0,0.0030200121102485623
1122200,1178,144723,45-49,F,15,559554,139,195.0799994,2,0,0.0248412128230698,1.4034532330935252,0.3486348045050165,1.4388489208633095,0.0,97.5399997,0.0,0.0035742752263409785
1122201,1178,144724,45-49,F,16,320757,68,104.6899989,2,0,0.021199849106956357,1.5395588073529414,0.3263841440716805,2.941176470588235,0.0,52.34499945,0.0,0.006235249737340105
1122202,1178,144724,45-49,F,16,906151,202,295.5499957,1,0,0.022292090391115828,1.4631187905940595,0.32615976332862845,0.49504950495049505,0.0,295.5499957,0.0,0.0011035688312433579
1122203,1178,144724,45-49,F,16,699314,164,226.0300014,3,0,0.023451553951443844,1.3782317158536586,0.32321675441933095,1.8292682926829267,0.0,75.3433338,0.0,0.004289918405751923
1122204,1178,144724,45-49,F,16,850337,198,287.690003,3,1,0.023284885874659104,1.4529798131313132,0.3383246912694614,1.5151515151515151,33.33333333333333,95.89666766666666,287.690003,0.0035280130113119856
1122205,1178,144724,45-49,F,16,1015460,247,315.9000051,9,2,0.02432395170661572,1.2789473890688259,0.3110905452701239,3.643724696356275,22.22222222222222,35.100000566666665,157.95000255,0.008862978354637308
1122209,1178,144725,45-49,F,18,890295,227,332.9899989,1,0,0.025497166669474727,1.4669162947136563,0.37402209256482405,0.4405286343612335,0.0,332.9899989,0.0,0.001123223201298446
1122210,1178,144725,45-49,F,18,791817,194,282.490001,4,2,0.024500610620888413,1.4561340257731958,0.35676172777295767,2.0618556701030926,50.0,70.62250025,141.2450005,0.005051672292966683
1122211,1178,144725,45-49,F,18,317601,76,115.6600008,1,0,0.02392939568830073,1.5218421157894737,0.36416762163847094,1.3157894736842104,0.0,115.6600008,0.0,0.0031486046958290434
1122212,1178,144725,45-49,F,18,685211,164,247.3200026,4,3,0.02393423339672013,1.5080487963414635,0.36093991865279457,2.4390243902439024,75.0,61.83000065,82.44000086666667,0.005837617901639057
1122213,1178,144726,45-49,F,19,32781,7,11.20000017,2,2,0.021353833013025837,1.6000000242857142,0.34166133339434424,28.57142857142857,100.0,5.600000085,5.600000085,0.06101095146578811
1122216,1178,144726,45-49,F,19,76785,19,25.45999998,3,0,0.024744416227127697,1.3399999989473683,0.3315751771830435,15.789473684210526,0.0,8.48666666,0.0,0.039070130884938464
1122217,1178,144726,45-49,F,19,719083,206,299.5299983,12,5,0.028647597008968368,1.454029117961165,0.4165444021065718,5.825242718446602,41.66666666666667,24.960833191666666,59.90599966,0.016687920587748564
1122223,1178,144727,45-49,F,20,368480,107,140.4200011,5,4,0.029038211029092487,1.3123364588785047,0.38107903034085977,4.672897196261682,80.0,28.08400022,35.105000275,0.013569257490230135
1122224,1178,144727,45-49,F,20,260945,73,100.8800011,2,2,0.027975243825327175,1.3819178232876712,0.38659488053038,2.73972602739726,100.0,50.44000055,50.44000055,0.007664450363103335
1122225,1178,144728,45-49,F,21,40998,10,13.35000038,1,0,0.02439143372847456,1.335000038,0.32562564954388024,10.0,0.0,13.35000038,0.0,0.02439143372847456
1122227,1178,144728,45-49,F,21,183293,53,73.74999964,2,1,0.0289154523085988,1.3915094271698112,0.40236124478294316,3.7735849056603774,50.0,36.87499982,73.74999964,0.010911491437207096
1122232,1178,144729,45-49,F,22,221561,55,76.75999916,1,0,0.024823863405563255,1.3956363483636365,0.34645086075618003,1.8181818181818181,0.0,76.75999916,0.0,0.00451342971010241
1122233,1178,144729,45-49,F,22,436943,109,145.8199974,1,1,0.024946045594047735,1.3377981412844038,0.3337277342811305,0.9174311926605505,100.0,145.8199974,145.8199974,0.0022886280361511684
1122240,1178,144730,45-49,F,23,284488,90,125.2700011,1,1,0.03163578077106943,1.391888901111111,0.4403349213323585,1.1111111111111112,100.0,125.2700011,125.2700011,0.0035150867523410477
1122244,1178,144731,45-49,F,24,85083,32,38.62999976,1,1,0.037610333439112395,1.2071874925,0.45402724116450993,3.125,100.0,38.62999976,38.62999976,0.011753229199722624
1122246,1178,144731,45-49,F,24,14167,5,7.139999986,1,0,0.035293287216771364,1.4279999972000001,0.5039881404672831,20.0,0.0,7.139999986,0.0,0.07058657443354274
1122249,1178,144732,45-49,F,25,300637,84,116.9899981,2,0,0.027940672638431068,1.3927380726190475,0.3891403855812824,2.380952380952381,0.0,58.49499905,0.0,0.006652541104388349
1122253,1178,144732,45-49,F,25,449921,129,175.9700005,5,1,0.028671700142913977,1.3641085310077519,0.3911131076344514,3.875968992248062,20.0,35.1940001,175.9700005,0.01111306207089689
1122254,1178,144732,45-49,F,25,282899,71,105.6600007,1,0,0.02509729620818737,1.488169023943662,0.37349018801763173,1.4084507042253522,0.0,105.6600007,0.0,0.0035348304518573767
1122257,1178,144733,45-49,F,26,669671,186,259.1799988,4,1,0.027774832716363707,1.393440853763441,0.387025866134266,2.1505376344086025,25.0,64.7949997,259.1799988,0.005973082304594346
1122258,1178,144733,45-49,F,26,108655,28,46.92000186,1,0,0.025769637844553866,1.675714352142857,0.4318255198564263,3.571428571428571,0.0,46.92000186,0.0,0.009203442087340667
1122260,1178,144733,45-49,F,26,536248,146,187.7399978,3,0,0.027226208769076995,1.2858903958904109,0.35009920372663395,2.054794520547945,0.0,62.57999926666667,0.0,0.005594426459399383
1122262,1178,144734,45-49,F,27,1055017,265,380.6599952,16,2,0.025118078666030975,1.4364528120754718,0.3608093473375311,6.037735849056604,12.5,23.7912497,190.3299976,0.01516563240213191
1122265,1178,144734,45-49,F,27,1428421,367,541.7000023,10,0,0.02569270544188303,1.4760218046321527,0.37922993452210524,2.7247956403269753,0.0,54.17000023000001,0.0,0.007000737177624804
1122266,1178,144734,45-49,F,27,1088027,272,409.5600026,9,4,0.02499937961098392,1.5057353036764707,0.3764244845026824,3.308823529411765,44.44444444444444,45.50666695555556,102.39000065,0.008271853547752032
1122267,1178,144735,45-49,F,28,288517,78,102.3900002,3,0,0.027034802108714565,1.3126923102564103,0.354883768374134,3.8461538461538463,0.0,34.13000006666667,0.0,0.010398000811044063
1122268,1178,144735,45-49,F,28,202231,53,67.13000107,3,1,0.02620765362382622,1.266603793773585,0.33194713505842327,5.660377358490567,33.33333333333333,22.376667023333336,67.13000107,0.014834520919146917
1122270,1178,144735,45-49,F,28,73222,16,22.86000025,1,0,0.021851356149791046,1.428750015625,0.31220125440441393,6.25,0.0,22.86000025,0.0,0.013657097593619404
1122271,1178,144735,45-49,F,28,348542,96,134.889999,2,0,0.0275433089842831,1.40510415625,0.3870121793069415,2.083333333333333,0.0,67.4449995,0.0,0.005738189371725645
1122273,1178,144736,45-49,F,29,1097966,266,369.069997,16,8,0.02422661539610516,1.3874811917293233,0.3361397320135596,6.015037593984962,50.0,23.0668748125,46.133749625,0.014572400238258745
1122274,1178,144736,45-49,F,29,526923,138,198.0899972,2,1,0.02618978484522406,1.4354347623188406,0.37593727584485775,1.4492753623188406,50.0,99.0449986,198.0899972,0.0037956209920614586
1122276,1178,144736,45-49,F,29,264386,66,91.00000054,4,1,0.024963500336629023,1.378787886969697,0.3441937188050805,6.0606060606060606,25.0,22.750000135,91.00000054,0.015129394143411528
1122277,1178,144736,45-49,F,29,854940,227,297.9100007,8,3,0.026551570870470442,1.3123788577092512,0.34845720249374224,3.524229074889868,37.5,37.2387500875,99.30333356666667,0.009357381804571081
1122279,1178,144737,45-49,F,30,113567,34,50.29000044,3,0,0.029938274322646546,1.47911766,0.4428223026055104,8.823529411764707,0.0,16.76333348,0.0,0.026416124402335185
1122282,1178,144737,45-49,F,30,22859,6,9.419999838,1,0,0.026247867360776934,1.569999973,0.4120915104772737,16.666666666666664,0.0,9.419999838,0.0,0.0437464456012949
1122288,1178,144738,45-49,F,31,51754,13,20.51999998,1,0,0.025118831394674804,1.578461536923077,0.39649109208950034,7.6923076923076925,0.0,20.51999998,0.0,0.019322177995903696
1122290,1178,144738,45-49,F,31,104347,28,38.13999993,4,3,0.026833545765570642,1.3621428546428571,0.3655112262930415,14.285714285714285,75.0,9.5349999825,12.713333310000001,0.038333636807958066
1122303,1178,144741,45-49,F,63,391998,97,142.0500025,3,1,0.02474502420930719,1.4644330154639176,0.3623743042056337,3.0927835051546393,33.33333333333333,47.35000083333333,142.0500025,0.007653100270919749
1122304,1178,144741,45-49,F,63,1111156,282,402.3000026,5,0,0.02537897468942255,1.4265957539007093,0.3620553753028378,1.773049645390071,0.0,80.46000052000001,0.0,0.004499818207344423
1122308,1178,144741,45-49,F,63,427772,117,159.299999,3,1,0.027351018767006723,1.3615384529914532,0.3723946377977053,2.564102564102564,33.33333333333333,53.09999966666667,159.299999,0.007013081735129929
